"ms1","p","temp","alt","ms2","gX","gY","gZ","X","Y","Z","mX","mY","mZ"
410765,912.33,28.1,876.3,410773,0,0,0,347,775,-15739,2519,198,-15739
410816,912.39,28.1,875.76,410824,0,0,0,273,847,-15713,2519,198,-15713
410871,912.35,28.1,876.12,410880,0,0,0,317,752,-15862,2504,211,-15862
410923,912.36,28.1,876.03,410931,0,0,0,292,823,-15848,2504,211,-15848
410974,912.37,28.1,875.94,410982,0,0,0,292,782,-15821,2504,211,-15821
411025,912.33,28.1,876.3,411033,0,0,0,265,788,-15818,2517,205,-15818
411076,912.39,28.1,875.76,411086,0,0,0,34,890,-15633,2517,205,-15633
411131,912.34,28.1,876.21,411138,0,0,0,323,853,-15845,2517,205,-15845
411183,912.4,28.1,875.67,411189,0,0,0,184,881,-15763,2517,205,-15763
411232,912.37,28.1,875.94,411240,0,0,0,298,795,-15931,2515,206,-15931
411283,912.32,28.1,876.39,411291,0,0,0,231,859,-15724,2515,206,-15724
411334,912.33,28.1,876.3,411346,0,0,0,247,852,-15753,2515,206,-15753
411389,912.37,28.1,875.94,411398,0,0,0,232,780,-15842,2514,215,-15842
411441,912.35,28.1,876.12,411449,0,0,0,261,870,-15809,2514,215,-15809
411492,912.38,28.1,875.85,411500,1,0,0,281,681,-15948,2514,215,-15948
411543,912.37,28.1,875.94,411551,0,0,0,216,892,-15789,2518,213,-15789
411594,912.39,28.1,875.76,411607,0,-1,0,304,772,-15745,2518,213,-15745
411650,912.4,28.1,875.67,411658,0,0,0,250,881,-15997,2518,213,-15997
411701,912.39,28.1,875.76,411709,1,0,0,305,707,-15867,2503,208,-15867
411752,912.42,28.1,875.48,411760,1,-1,0,264,729,-15876,2503,208,-15876
411803,912.38,28.1,875.85,411811,0,0,0,307,894,-15820,2503,208,-15820
411858,912.36,28.1,876.03,411865,0,0,0,425,780,-15756,2508,199,-15756
411910,912.36,28.1,876.03,411916,0,0,0,226,832,-15815,2508,199,-15815
411961,912.4,28.1,875.67,411967,0,0,0,334,810,-15892,2508,199,-15892
412012,912.38,28.1,875.85,412018,0,0,0,277,811,-15750,2515,209,-15750
412061,912.4,28.1,875.67,412069,0,0,0,234,841,-15935,2515,209,-15935
412116,912.35,28.1,876.12,412125,0,0,0,296,817,-15842,2515,209,-15842
412168,912.4,28.1,875.67,412176,0,0,0,268,793,-15820,2509,190,-15820
412219,912.4,28.1,875.67,412227,0,0,0,292,873,-16020,2509,190,-16020
412270,912.39,28.1,875.76,412278,0,0,0,264,710,-15811,2509,190,-15811
412321,912.32,28.1,876.39,412329,0,0,0,283,806,-15703,2507,204,-15703
412377,912.38,28.1,875.85,412385,0,0,0,334,753,-15761,2507,204,-15761
412428,912.36,28.1,876.03,412436,0,0,0,187,816,-15702,2507,204,-15702
412479,912.35,28.1,876.12,412487,0,0,0,291,720,-15737,2507,204,-15737
412530,912.33,28.1,876.3,412538,0,0,0,261,774,-15763,2512,199,-15763
412581,912.34,28.1,876.21,412590,0,0,0,277,775,-15679,2512,199,-15679
412637,912.33,28.1,876.3,412643,0,0,0,254,811,-15850,2512,199,-15850
412688,912.35,28.1,876.12,412694,0,0,0,257,828,-15713,2510,210,-15713
412739,912.41,28.1,875.58,412745,0,0,0,259,810,-15820,2510,210,-15820
412790,912.41,28.1,875.58,412796,0,0,0,254,873,-15673,2510,210,-15673
412841,912.38,28.1,875.85,412848,0,1,0,291,783,-15818,2523,211,-15818
412895,912.38,28.1,875.85,412903,0,0,0,311,843,-15773,2523,211,-15773
412946,912.38,28.1,875.85,412954,0,0,0,308,773,-15816,2523,211,-15816
412997,912.35,28.1,876.12,413005,0,0,0,313,842,-15750,2508,206,-15750
413048,912.36,28.1,876.03,413057,0,0,0,275,821,-15852,2508,206,-15852
413100,912.37,28.1,875.94,413112,0,0,0,282,825,-15840,2508,206,-15840
413157,912.4,28.1,875.67,413163,0,0,0,222,775,-15877,2513,211,-15877
413208,912.33,28.1,876.3,413214,1,-1,0,256,772,-15920,2513,211,-15920
413259,912.33,28.1,876.3,413265,0,0,0,301,700,-15849,2513,211,-15849
413310,912.38,28.1,875.85,413317,0,0,0,235,846,-15790,2524,211,-15790
413362,912.36,28.1,876.03,413372,0,0,0,345,749,-15833,2524,211,-15833
413415,912.38,28.1,875.85,413423,0,0,0,267,746,-15712,2524,211,-15712
413466,912.4,28.1,875.67,413474,0,0,0,348,787,-15842,2511,213,-15842
413517,912.35,28.1,876.12,413526,0,0,0,151,828,-15729,2511,213,-15729
413569,912.4,28.1,875.67,413577,0,0,0,301,792,-15848,2511,213,-15848
413620,912.38,28.1,875.85,413632,0,0,0,253,759,-15740,2501,192,-15740
413675,912.4,28.1,875.67,413683,0,0,0,196,830,-15701,2501,192,-15701
413726,912.38,28.1,875.85,413734,1,0,0,273,789,-15803,2501,192,-15803
413777,912.39,28.1,875.76,413786,0,0,0,273,897,-15741,2501,192,-15741
413829,912.37,28.1,875.94,413837,0,0,0,197,779,-15761,2507,200,-15761
413884,912.39,28.1,875.76,413890,0,0,0,244,795,-15780,2507,200,-15780
413935,912.38,28.1,875.85,413941,0,0,0,287,885,-15768,2507,200,-15768
413986,912.34,28.1,876.21,413992,0,0,0,289,796,-15759,2515,202,-15759
414038,912.35,28.1,876.12,414044,0,0,0,301,824,-15802,2515,202,-15802
414089,912.41,28.1,875.58,414095,0,0,0,314,807,-15863,2515,202,-15863
414142,912.38,28.1,875.85,414150,0,0,0,297,806,-15903,2512,198,-15903
414193,912.36,28.1,876.03,414201,0,0,0,303,781,-15770,2512,198,-15770
414244,912.32,28.1,876.39,414253,0,0,0,388,788,-15905,2512,198,-15905
414296,912.35,28.1,876.12,414304,0,0,0,314,792,-15820,2517,193,-15820
414347,912.33,28.1,876.3,414355,0,0,0,202,795,-15847,2517,193,-15847
414402,912.35,28.1,876.12,414410,0,0,0,314,797,-15831,2517,193,-15831
414453,912.38,28.1,875.85,414461,0,0,0,356,816,-15825,2514,209,-15825
414504,912.39,28.1,875.76,414513,0,0,0,203,967,-15739,2514,209,-15739
414556,912.33,28.1,876.3,414564,1,-1,0,330,778,-15877,2514,209,-15877
414607,912.37,28.1,875.94,414615,0,2,0,164,1100,-15705,2508,207,-15705
414662,912.36,28.1,876.03,414668,1,0,0,330,845,-15819,2508,207,-15819
414713,912.31,28.1,876.48,414720,0,2,0,232,1019,-15755,2508,207,-15755
414765,912.32,28.1,876.39,414771,1,0,0,294,821,-15842,2507,210,-15842
414816,912.32,28.1,876.39,414822,0,0,0,200,1017,-15742,2507,210,-15742
414867,912.33,28.1,876.3,414873,0,0,0,322,809,-15831,2507,210,-15831
414920,912.38,28.1,875.85,414928,0,1,0,166,971,-15821,2509,206,-15821
414971,912.34,28.1,876.21,414980,0,0,0,269,792,-15776,2509,206,-15776
415023,912.36,28.1,876.03,415031,0,0,0,256,950,-15750,2509,206,-15750
415074,912.37,28.1,875.94,415082,0,0,0,299,797,-15969,2509,206,-15969
415125,912.34,28.1,876.21,415137,0,0,0,272,865,-15796,2513,209,-15796
415180,912.33,28.1,876.3,415188,0,0,0,306,783,-15823,2513,209,-15823
415232,912.31,28.1,876.48,415240,0,0,0,240,825,-15827,2513,209,-15827
415283,912.38,28.1,875.85,415291,0,0,0,287,836,-15696,2509,203,-15696
415334,912.33,28.1,876.3,415342,0,0,0,276,803,-15824,2509,203,-15824
415385,912.36,28.1,876.03,415395,0,0,0,269,828,-15817,2509,203,-15817
415438,912.38,28.1,875.85,415447,0,0,0,327,829,-15701,2514,207,-15701
415490,912.32,28.1,876.39,415498,0,0,1,265,832,-15817,2514,207,-15817
415541,912.35,28.1,876.12,415549,0,0,0,291,865,-15790,2514,207,-15790
415592,912.33,28.1,876.3,415600,0,0,0,272,808,-15812,2512,214,-15812
415643,912.31,28.1,876.48,415655,0,0,0,258,804,-15952,2512,214,-15952
415698,912.34,28.1,876.21,415707,0,0,0,293,814,-15834,2512,214,-15834
415750,912.33,28.1,876.3,415758,0,0,0,288,845,-15955,2515,205,-15955
415801,912.32,28.1,876.39,415809,0,0,0,321,787,-15832,2515,205,-15832
415852,912.33,28.1,876.3,415860,0,0,0,240,814,-15831,2515,205,-15831
415907,912.32,28.1,876.39,415916,0,0,0,305,802,-15668,2519,200,-15668
415959,912.34,28.1,876.21,415967,0,0,0,263,817,-15825,2519,200,-15825
416010,912.31,28.1,876.48,416018,0,0,0,239,835,-15834,2519,200,-15834
416061,912.3,28.1,876.57,416069,0,0,0,365,789,-15829,2513,206,-15829
416112,912.33,28.1,876.3,416120,0,0,0,206,842,-15749,2513,206,-15749
416167,912.33,28.1,876.3,416174,0,0,0,251,806,-15754,2513,206,-15754
416219,912.34,28.1,876.21,416225,0,0,0,298,851,-15861,2523,204,-15861
416270,912.35,28.1,876.12,416276,0,0,0,288,785,-15777,2523,204,-15777
416321,912.34,28.1,876.21,416327,0,0,0,269,844,-15748,2523,204,-15748
416372,912.31,28.1,876.48,416378,1,0,0,280,807,-15890,2523,204,-15890
416425,912.36,28.1,876.03,416434,0,0,0,258,859,-15792,2510,204,-15792
416477,912.38,28.1,875.85,416485,0,0,0,340,749,-15798,2510,204,-15798
416528,912.28,28.1,876.75,416536,1,0,0,244,845,-15807,2510,204,-15807
416579,912.37,28.1,875.94,416587,0,0,0,246,751,-15871,2509,213,-15871
416630,912.36,28.1,876.03,416638,0,0,0,263,874,-15782,2509,213,-15782
416686,912.3,28.1,876.57,416694,0,0,0,317,789,-15781,2509,213,-15781
416737,912.37,28.1,875.94,416745,0,0,0,308,856,-16027,2516,202,-16027
416788,912.34,28.1,876.21,416796,0,0,0,303,803,-15805,2516,202,-15805
416839,912.32,28.1,876.39,416847,0,0,1,219,829,-15982,2516,202,-15982
416890,912.32,28.1,876.39,416899,0,0,0,279,822,-15825,2514,207,-15825
416946,912.34,28.1,876.21,416952,0,0,0,288,824,-15854,2514,207,-15854
416997,912.36,28.1,876.03,417003,0,0,0,249,785,-15810,2514,207,-15810
417048,912.36,28.1,876.03,417054,0,0,0,261,756,-15758,2502,202,-15758
417099,912.32,28.1,876.39,417105,0,0,0,365,827,-15810,2502,202,-15810
417150,912.33,28.1,876.3,417163,0,0,0,274,812,-15845,2502,202,-15845
417206,912.36,28.1,876.03,417214,0,0,0,265,796,-15877,2519,229,-15877
417257,912.3,28.1,876.57,417265,0,0,0,325,805,-15822,2519,229,-15822
417308,912.35,28.1,876.12,417316,0,0,0,356,794,-15791,2519,229,-15791
417359,912.31,28.1,876.48,417368,0,0,0,292,817,-15789,2512,206,-15789
417411,912.36,28.1,876.03,417421,0,0,0,316,829,-15833,2512,206,-15833
417464,912.32,28.1,876.39,417472,0,0,0,306,800,-15804,2512,206,-15804
417515,912.36,28.1,876.03,417523,0,0,0,259,783,-15768,2512,203,-15768
417566,912.38,28.1,875.85,417574,0,0,0,286,781,-15908,2512,203,-15908
417617,912.32,28.1,876.39,417626,0,0,0,249,807,-15845,2512,203,-15845
417669,912.31,28.1,876.48,417681,0,0,0,246,760,-15689,2508,201,-15689
417724,912.34,28.1,876.21,417732,0,0,0,287,795,-15855,2508,201,-15855
417775,912.32,28.1,876.39,417783,0,0,0,237,792,-15934,2508,201,-15934
417826,912.32,28.1,876.39,417835,0,0,0,276,783,-15814,2508,201,-15814
417878,912.36,28.1,876.03,417886,0,0,0,280,805,-15851,2512,208,-15851
417933,912.36,28.1,876.03,417941,0,0,0,221,806,-15775,2512,208,-15775
417984,912.35,28.1,876.12,417992,0,0,0,284,839,-15824,2512,208,-15824
418035,912.36,28.1,876.03,418043,0,0,0,346,829,-15917,2509,216,-15917
418086,912.38,28.1,875.85,418095,0,0,0,253,751,-15827,2509,216,-15827
418138,912.38,28.1,875.85,418146,0,0,0,314,802,-15749,2509,216,-15749
418191,912.34,28.1,876.21,418199,0,0,0,310,756,-15862,2506,211,-15862
418242,912.37,28.1,875.94,418250,0,0,0,299,818,-15773,2506,211,-15773
418293,912.35,28.1,876.12,418301,1,0,0,274,749,-15786,2506,211,-15786
418344,912.39,28.1,875.76,418353,0,0,0,270,799,-15775,2511,202,-15775
418396,912.32,28.1,876.39,418404,0,0,0,278,809,-15703,2511,202,-15703
418451,912.34,28.1,876.21,418459,0,0,0,261,827,-15773,2511,202,-15773
418502,912.34,28.1,876.21,418510,0,0,0,325,752,-15890,2513,201,-15890
418553,912.41,28.1,875.58,418562,0,0,0,251,821,-15834,2513,201,-15834
418605,912.34,28.1,876.21,418613,0,0,0,221,802,-15894,2513,201,-15894
418656,912.38,28.1,875.85,418664,0,0,0,262,829,-15825,2512,201,-15825
418711,912.3,28.1,876.57,418719,0,0,0,272,786,-15829,2512,201,-15829
418762,912.35,28.1,876.12,418770,0,0,0,222,782,-15655,2512,201,-15655
418813,912.36,28.1,876.03,418822,0,0,0,261,761,-15807,2521,210,-15807
418865,912.32,28.1,876.39,418873,0,0,0,249,860,-15890,2521,210,-15890
418916,912.3,28.1,876.57,418924,0,0,0,277,804,-15819,2521,210,-15819
418971,912.39,28.1,875.76,418977,0,0,0,312,770,-15804,2516,208,-15804
419022,912.32,28.1,876.39,419028,0,0,0,265,873,-15829,2516,208,-15829
419074,912.34,28.1,876.21,419080,0,0,0,284,838,-15873,2516,208,-15873
419125,912.37,28.1,875.94,419131,0,0,0,248,737,-15840,2516,208,-15840
419176,912.34,28.1,876.21,419186,0,0,0,235,852,-15844,2502,209,-15844
419229,912.31,28.1,876.48,419237,0,0,0,229,818,-15726,2502,209,-15726
419280,912.38,28.1,875.85,419289,1,0,0,272,786,-15843,2502,209,-15843
419332,912.38,28.1,875.85,419340,0,0,0,223,825,-15913,2513,196,-15913
419383,912.41,28.1,875.58,419391,1,0,0,273,796,-15785,2513,196,-15785
419434,912.39,28.1,875.76,419446,0,0,0,255,822,-15801,2513,196,-15801
419489,912.36,28.1,876.03,419497,0,0,1,299,537,-15891,2519,209,-15891
419540,912.37,28.1,875.94,419549,0,0,0,260,842,-15822,2519,209,-15822
419592,912.34,28.1,876.21,419600,0,0,0,241,828,-15900,2519,209,-15900
419643,912.35,28.1,876.12,419651,0,0,0,273,830,-15813,2514,218,-15813
419694,912.34,28.1,876.21,419704,0,0,0,272,775,-15830,2514,218,-15830
419747,912.35,28.1,876.12,419756,1,0,0,276,818,-15807,2514,218,-15807
419799,912.35,28.1,876.12,419807,0,0,0,251,838,-15817,2513,207,-15817
419850,912.36,28.1,876.03,419858,0,0,0,339,770,-15801,2513,207,-15801
419901,912.33,28.1,876.3,419909,0,0,0,198,848,-15834,2513,207,-15834
419956,912.35,28.1,876.12,419964,1,0,0,248,815,-15805,2499,218,-15805
420007,912.38,28.1,875.85,420016,0,0,0,265,827,-15895,2499,218,-15895
420059,912.34,28.1,876.21,420067,0,0,0,296,807,-15635,2499,218,-15635
420110,912.33,28.1,876.3,420118,0,0,0,286,827,-15858,2508,200,-15858
420161,912.33,28.1,876.3,420169,0,0,0,324,775,-15857,2508,200,-15857
420216,912.31,28.1,876.48,420225,0,0,0,265,797,-15793,2508,200,-15793
420268,912.3,28.1,876.57,420276,1,0,0,229,793,-15906,2510,198,-15906
420319,912.28,28.1,876.75,420327,0,0,0,315,773,-15822,2510,198,-15822
420370,912.3,28.1,876.57,420378,0,0,0,279,828,-15908,2510,198,-15908
420421,912.36,28.1,876.03,420429,0,0,0,283,799,-15809,2510,198,-15809
420474,912.38,28.1,875.85,420483,0,0,0,305,859,-15813,2510,209,-15813
420526,912.34,28.1,876.21,420534,0,0,0,348,800,-15737,2510,209,-15737
420577,912.33,28.1,876.3,420585,0,0,0,246,790,-15750,2510,209,-15750
420628,912.35,28.1,876.12,420636,0,0,0,291,836,-15942,2510,199,-15942
420679,912.26,28.1,876.93,420687,0,0,0,299,797,-15871,2510,199,-15871
420734,912.28,28.1,876.75,420743,0,0,0,303,808,-15627,2510,199,-15627
420786,912.39,28.1,875.76,420794,0,0,0,242,833,-15892,2510,208,-15892
420837,912.35,28.1,876.12,420845,0,0,0,345,811,-15844,2510,208,-15844
420888,912.3,28.1,876.57,420896,0,0,0,272,884,-15733,2510,208,-15733
420939,912.3,28.1,876.57,420947,0,0,0,364,750,-15798,2509,204,-15798
420995,912.3,28.1,876.57,421003,0,0,0,288,841,-15644,2509,204,-15644
421046,912.35,28.1,876.12,421054,0,0,0,284,796,-15830,2509,204,-15830
421097,912.38,28.1,875.85,421105,0,0,0,284,822,-15800,2508,206,-15800
421148,912.31,28.1,876.48,421156,0,0,0,258,779,-15834,2508,206,-15834
421199,912.34,28.1,876.21,421222,0,0,0,265,827,-15827,2508,206,-15827
421265,912.32,28.1,876.39,421273,0,0,0,312,793,-15773,2514,218,-15773
421316,912.33,28.1,876.3,421324,1,0,0,268,757,-15810,2514,218,-15810
421367,912.32,28.1,876.39,421376,0,0,0,275,827,-15786,2514,218,-15786
421419,912.31,28.1,876.48,421427,0,0,0,268,768,-15743,2520,207,-15743
421470,912.34,28.1,876.21,421482,0,0,0,250,803,-15769,2520,207,-15769
421525,912.33,28.1,876.3,421533,0,0,0,279,751,-15862,2520,207,-15862
421576,912.31,28.1,876.48,421584,0,0,0,265,801,-15815,2514,200,-15815
421627,912.35,28.1,876.12,421636,0,0,0,264,814,-15786,2514,200,-15786
421679,912.34,28.1,876.21,421687,0,0,0,260,818,-15820,2514,200,-15820
421730,912.35,28.1,876.12,421740,0,0,0,263,843,-15772,2508,203,-15772
421783,912.27,28.1,876.84,421791,0,0,0,196,824,-15746,2508,203,-15746
421834,912.32,28.1,876.39,421842,0,0,0,258,823,-15798,2508,203,-15798
421885,912.3,28.1,876.57,421894,0,0,0,311,769,-15932,2502,212,-15932
421937,912.3,28.1,876.57,421945,0,0,0,287,822,-15824,2502,212,-15824
421992,912.32,28.1,876.39,422000,0,0,0,288,811,-15861,2502,212,-15861
422043,912.28,28.1,876.75,422051,0,0,0,280,830,-15733,2502,212,-15733
422094,912.29,28.1,876.66,422103,0,0,0,327,828,-15771,2513,205,-15771
422146,912.29,28.1,876.66,422154,0,0,0,251,833,-15698,2513,205,-15698
422197,912.34,28.1,876.21,422205,0,0,0,286,819,-15816,2513,205,-15816
422252,912.32,28.1,876.39,422260,0,0,0,264,791,-15811,2506,200,-15811
422303,912.35,28.1,876.12,422311,0,0,0,295,802,-15802,2506,200,-15802
422354,912.31,28.1,876.48,422363,0,0,0,299,800,-15735,2506,200,-15735
422406,912.29,28.1,876.66,422414,0,0,0,287,800,-15798,2510,200,-15798
422457,912.31,28.1,876.48,422465,0,0,0,330,793,-15825,2510,200,-15825
422510,912.25,28.1,877.02,422518,0,0,0,266,832,-15916,2510,200,-15916
422561,912.27,28.1,876.84,422569,0,0,0,304,762,-15771,2506,202,-15771
422612,912.26,28.1,876.93,422621,0,0,0,177,784,-15852,2506,202,-15852
422664,912.31,28.1,876.48,422672,0,0,0,301,818,-15823,2506,202,-15823
422715,912.35,28.1,876.12,422723,0,0,0,326,782,-15833,2512,209,-15833
422770,912.3,28.1,876.57,422778,1,0,0,268,820,-15797,2512,209,-15797
422821,912.33,28.1,876.3,422830,0,0,0,236,809,-15868,2512,209,-15868
422873,912.34,28.1,876.21,422881,0,0,0,277,828,-15799,2509,203,-15799
422924,912.35,28.1,876.12,422932,0,0,0,288,773,-15835,2509,203,-15835
422975,912.33,28.1,876.3,422983,0,0,0,319,846,-15958,2509,203,-15958
423030,912.32,28.1,876.39,423038,0,0,0,291,810,-15828,2507,197,-15828
423081,912.3,28.1,876.57,423090,0,0,0,211,854,-15673,2507,197,-15673
423133,912.3,28.1,876.57,423141,0,0,0,326,812,-15823,2507,197,-15823
423184,912.26,28.1,876.93,423192,0,0,0,261,829,-15826,2512,218,-15826
423235,912.29,28.1,876.66,423245,1,0,0,288,828,-15852,2512,218,-15852
423288,912.29,28.1,876.66,423297,0,0,0,285,795,-15743,2512,218,-15743
423340,912.35,28.1,876.12,423348,0,0,0,304,891,-15699,2512,218,-15699
423391,912.33,28.1,876.3,423399,1,0,0,265,813,-15796,2515,217,-15796
423442,912.32,28.1,876.39,423450,0,0,0,227,868,-15835,2515,217,-15835
423493,912.3,28.1,876.57,423505,0,0,0,350,833,-15880,2515,217,-15880
423548,912.27,28.1,876.84,423557,0,0,0,277,840,-15712,2511,200,-15712
423600,912.3,28.1,876.57,423608,0,0,0,306,834,-15836,2511,200,-15836
423651,912.29,28.1,876.66,423659,0,0,0,313,875,-15780,2511,200,-15780
423702,912.3,28.1,876.57,423710,0,0,0,259,796,-15825,2511,205,-15825
423753,912.28,28.1,876.75,423766,0,0,0,263,864,-15902,2511,205,-15902
423809,912.31,28.1,876.48,423815,0,0,0,308,842,-15714,2511,205,-15714
423860,912.33,28.1,876.3,423866,0,0,0,313,817,-15770,2506,203,-15770
423911,912.29,28.1,876.66,423917,0,0,0,275,812,-15834,2506,203,-15834
423962,912.31,28.1,876.48,423968,0,0,0,303,784,-15846,2506,203,-15846
424015,912.34,28.1,876.21,424024,0,0,0,337,818,-15885,2510,204,-15885
424067,912.38,28.1,875.85,424075,0,0,0,275,789,-15807,2510,204,-15807
424118,912.33,28.1,876.3,424126,0,0,0,253,828,-15665,2510,204,-15665
424169,912.33,28.1,876.3,424177,0,0,0,289,794,-15802,2513,211,-15802
424220,912.36,28.1,876.03,424228,0,0,0,308,853,-15719,2513,211,-15719
424275,912.38,28.1,875.85,424284,0,0,0,290,816,-15835,2513,211,-15835
424327,912.39,28.1,875.76,424335,0,0,0,267,820,-15820,2508,213,-15820
424378,912.33,28.1,876.3,424386,0,0,0,261,861,-15863,2508,213,-15863
424429,912.36,28.1,876.03,424437,0,0,0,287,801,-15797,2508,213,-15797
424480,912.36,28.1,876.03,424488,0,0,0,240,828,-15817,2514,211,-15817
424536,912.34,28.1,876.21,424544,0,0,0,235,791,-15742,2514,211,-15742
424587,912.34,28.1,876.21,424595,0,0,0,282,827,-15880,2514,211,-15880
424638,912.33,28.1,876.3,424646,0,0,0,268,807,-15836,2514,211,-15836
424689,912.29,28.1,876.66,424697,0,0,0,235,828,-15876,2511,211,-15876
424740,912.35,28.1,876.12,424749,0,0,0,274,770,-15889,2511,211,-15889
424794,912.33,28.1,876.3,424802,0,0,0,281,815,-15871,2511,211,-15871
424845,912.37,28.1,875.94,424853,0,0,0,261,802,-15755,2506,192,-15755
424896,912.32,28.1,876.39,424904,0,0,0,272,789,-15819,2506,192,-15819
424947,912.28,28.1,876.75,424955,0,0,0,288,774,-15896,2506,192,-15896
424998,912.34,28.1,876.21,425007,0,0,0,303,801,-15840,2515,201,-15840
425054,912.34,28.1,876.21,425062,0,0,0,230,804,-15887,2515,201,-15887
425105,912.34,28.1,876.21,425113,0,0,0,340,790,-15692,2515,201,-15692
425156,912.37,28.1,875.94,425164,0,0,0,263,797,-15827,2506,196,-15827
425207,912.38,28.1,875.85,425216,0,0,0,306,747,-15792,2506,196,-15792
425259,912.35,28.1,876.12,425267,0,0,0,269,797,-15811,2506,196,-15811
425314,912.38,28.1,875.85,425320,0,0,0,244,831,-15749,2504,221,-15749
425365,912.36,28.1,876.03,425371,0,0,0,265,780,-15803,2504,221,-15803
425416,912.36,28.1,876.03,425422,0,0,0,259,810,-15826,2504,221,-15826
425467,912.33,28.1,876.3,425474,0,0,0,297,798,-15829,2509,212,-15829
425519,912.39,28.1,875.76,425529,0,0,0,256,832,-15850,2509,212,-15850
425572,912.41,28.2,875.58,425580,0,0,0,308,822,-15868,2509,212,-15868
425623,912.32,28.1,876.39,425631,0,0,0,271,794,-15796,2516,218,-15796
425674,912.38,28.1,875.85,425682,0,0,0,308,826,-15869,2516,218,-15869
425725,912.37,28.1,875.94,425734,0,0,0,271,819,-15821,2516,218,-15821
425777,912.4,28.1,875.67,425789,0,0,0,246,834,-15706,2512,178,-15706
425832,912.38,28.1,875.85,425840,0,0,0,282,828,-15940,2512,178,-15940
425883,912.38,28.1,875.85,425891,0,0,0,290,765,-15785,2512,178,-15785
425934,912.37,28.1,875.94,425943,0,0,0,284,849,-15965,2512,178,-15965
425986,912.37,28.1,875.94,425994,0,0,0,250,817,-15794,2507,210,-15794
426041,912.38,28.1,875.85,426047,0,0,0,290,808,-15684,2507,210,-15684
426092,912.41,28.1,875.58,426098,0,0,0,291,823,-15831,2507,210,-15831
426143,912.35,28.2,876.12,426149,0,0,0,258,805,-15796,2510,205,-15796
426194,912.37,28.1,875.94,426201,0,0,0,289,781,-15805,2510,205,-15805
426246,912.39,28.1,875.76,426252,0,0,0,276,828,-15876,2510,205,-15876
426299,912.37,28.1,875.94,426307,0,0,0,286,821,-15809,2507,193,-15809
426350,912.38,28.1,875.85,426358,0,0,0,309,784,-15795,2507,193,-15795
426401,912.41,28.1,875.58,426409,0,0,0,210,781,-15778,2507,193,-15778
426452,912.34,28.1,876.21,426461,0,0,0,248,807,-15843,2506,200,-15843
426504,912.38,28.1,875.85,426512,0,0,0,284,774,-15774,2506,200,-15774
426559,912.36,28.1,876.03,426567,0,0,0,257,832,-15798,2506,200,-15798
